order_id;order_date;order_time;quantity;pizza_size;unit_price;pizza_id
3098;2015-02-21;15:26:00;1;L;20.75;13
3099;2015-02-21;15:37:24;1;M;16.75;25
3100;2015-02-21;15:41:20;1;S;12.00;9
3101;2015-02-21;16:12:23;1;S;12.00;20
3101;2015-02-21;16:12:23;1;L;20.25;24
3101;2015-02-21;16:12:23;1;L;17.95;22
3101;2015-02-21;16:12:23;1;L;20.75;13
3102;2015-02-21;16:32:10;1;S;12.00;20
3102;2015-02-21;16:32:10;1;L;20.50;2
3102;2015-02-21;16:32:10;1;S;12.50;14
3103;2015-02-21;16:37:19;1;M;16.75;8
3104;2015-02-21;16:45:25;1;L;20.75;6
3105;2015-02-21;16:46:37;2;S;12.00;20
3105;2015-02-21;16:46:37;1;L;17.95;22
3105;2015-02-21;16:46:37;1;S;12.75;25
3106;2015-02-21;17:16:04;1;M;16.50;4
3107;2015-02-21;17:26:20;1;L;20.25;29
3107;2015-02-21;17:26:20;1;M;16.75;16
3108;2015-02-21;17:28:57;1;M;16.75;8
3108;2015-02-21;17:28:57;1;S;11.00;31
3108;2015-02-21;17:28:57;1;L;20.75;13
3108;2015-02-21;17:28:57;1;L;20.75;6
3109;2015-02-21;17:30:27;1;L;20.75;17
3109;2015-02-21;17:30:27;1;L;17.95;22
3109;2015-02-21;17:30:27;1;L;20.25;15
3110;2015-02-21;17:54:51;1;S;12.00;2
3111;2015-02-21;18:11:42;1;M;16.25;24
3111;2015-02-21;18:11:42;1;L;20.75;6
3112;2015-02-21;18:12:32;1;S;23.65;32
3112;2015-02-21;18:12:32;1;L;17.95;22
3112;2015-02-21;18:12:32;1;S;12.75;25
3112;2015-02-21;18:12:32;1;S;12.00;15
3113;2015-02-21;18:13:22;1;L;20.25;24
3113;2015-02-21;18:13:22;1;L;20.50;2
3114;2015-02-21;18:13:49;1;L;20.75;17
3115;2015-02-21;18:15:34;1;S;12.00;15
3116;2015-02-21;18:28:28;1;L;18.50;3
3116;2015-02-21;18:28:28;1;S;12.00;12
3117;2015-02-21;18:47:53;1;M;12.50;18
3118;2015-02-21;19:07:50;1;L;20.25;24
3118;2015-02-21;19:07:50;1;M;16.50;27
3119;2015-02-21;19:16:59;1;M;16.00;11
3120;2015-02-21;19:21:02;1;L;20.75;8
3120;2015-02-21;19:21:02;1;M;12.50;18
3121;2015-02-21;19:25:20;1;L;20.50;12
3122;2015-02-21;19:29:14;1;S;12.00;2
3122;2015-02-21;19:29:14;1;L;20.25;11
3123;2015-02-21;19:46:07;1;S;12.00;11
3123;2015-02-21;19:46:07;1;L;20.75;16
3124;2015-02-21;19:59:20;1;L;17.95;22
3124;2015-02-21;19:59:20;1;L;15.25;18
3124;2015-02-21;19:59:20;1;M;16.00;28
3125;2015-02-21;20:12:37;1;L;18.50;3
3125;2015-02-21;20:12:37;1;L;16.50;1
3125;2015-02-21;20:12:37;1;S;12.00;15
3126;2015-02-21;20:35:12;1;M;16.75;17
3127;2015-02-21;20:40:10;1;M;16.75;30
3127;2015-02-21;20:40:10;1;L;20.50;12
3127;2015-02-21;20:40:10;1;L;20.25;15
3128;2015-02-21;21:45:43;1;L;16.50;1
3129;2015-02-21;21:50:56;1;S;12.00;23
3130;2015-02-21;21:59:36;1;M;16.00;23
3130;2015-02-21;21:59:36;1;S;11.00;31
3131;2015-02-21;22:14:02;1;S;12.75;16
3132;2015-02-21;22:55:11;1;M;16.75;8
3132;2015-02-21;22:55:11;1;S;12.75;17
3132;2015-02-21;22:55:11;1;L;17.95;22
3133;2015-02-21;23:05:24;1;L;20.25;26
3133;2015-02-21;23:05:24;1;L;20.50;23
3133;2015-02-21;23:05:24;1;L;20.75;21
3134;2015-02-22;11:40:25;1;S;12.00;20
3134;2015-02-22;11:40:25;1;M;16.00;2
3135;2015-02-22;12:00:54;1;L;20.75;8
3136;2015-02-22;12:39:19;1;L;20.75;17
3136;2015-02-22;12:39:19;1;S;10.50;1
3136;2015-02-22;12:39:19;1;M;12.50;18
3136;2015-02-22;12:39:19;1;L;20.75;27
3136;2015-02-22;12:39:19;3;M;16.25;29
3136;2015-02-22;12:39:19;1;M;16.50;13
3136;2015-02-22;12:39:19;1;S;12.00;28
3136;2015-02-22;12:39:19;2;L;20.75;6
3137;2015-02-22;12:40:49;1;L;17.50;31
3138;2015-02-22;13:02:28;1;L;20.75;8
3138;2015-02-22;13:02:28;1;L;20.75;17
3138;2015-02-22;13:02:28;1;L;20.75;30
3138;2015-02-22;13:02:28;1;M;16.75;19
3138;2015-02-22;13:02:28;1;M;16.00;2
3138;2015-02-22;13:02:28;1;S;11.00;31
3138;2015-02-22;13:02:28;1;S;9.75;18
3138;2015-02-22;13:02:28;1;L;20.75;16
3139;2015-02-22;13:11:07;1;M;16.00;12
3140;2015-02-22;13:40:06;1;S;12.50;7
3141;2015-02-22;14:15:23;1;XL;25.50;9
3142;2015-02-22;14:17:17;1;S;12.75;17
3142;2015-02-22;14:17:17;1;L;20.50;12
3142;2015-02-22;14:17:17;1;S;12.50;14
3142;2015-02-22;14:17:17;1;M;16.00;28
3143;2015-02-22;15:16:59;1;S;12.00;20
3143;2015-02-22;15:16:59;1;L;20.75;7
3144;2015-02-22;15:26:04;1;L;18.50;3
3144;2015-02-22;15:26:04;1;S;12.75;25
3144;2015-02-22;15:26:04;1;L;17.50;31
3144;2015-02-22;15:26:04;1;L;20.75;16
3145;2015-02-22;15:41:07;1;M;16.75;8
3145;2015-02-22;15:41:07;1;S;12.00;2
3145;2015-02-22;15:41:07;1;S;10.50;1
3145;2015-02-22;15:41:07;1;M;12.50;18
3146;2015-02-22;15:55:09;1;L;17.95;22
3146;2015-02-22;15:55:09;1;S;12.50;27
3146;2015-02-22;15:55:09;2;M;16.50;13
3147;2015-02-22;15:59:59;1;S;12.00;2
3147;2015-02-22;15:59:59;1;M;16.25;29
3147;2015-02-22;15:59:59;1;L;20.75;21
3147;2015-02-22;15:59:59;1;L;20.75;10
3148;2015-02-22;16:03:50;1;M;16.25;29
3149;2015-02-22;16:23:12;1;S;12.25;29
3149;2015-02-22;16:23:12;1;L;20.75;13
3149;2015-02-22;16:23:12;1;S;12.50;10
3150;2015-02-22;16:23:23;1;L;18.50;3
3151;2015-02-22;16:34:34;1;S;12.00;11
3151;2015-02-22;16:34:34;1;L;20.25;28
3151;2015-02-22;16:34:34;1;M;16.00;15
3152;2015-02-22;16:42:27;1;L;20.50;12
3152;2015-02-22;16:42:27;1;S;12.00;5
3152;2015-02-22;16:42:27;1;L;17.50;31
3152;2015-02-22;16:42:27;1;XL;25.50;9
3153;2015-02-22;17:00:52;1;S;11.00;31
3153;2015-02-22;17:00:52;1;L;20.25;15
3154;2015-02-22;17:44:21;1;M;16.00;9
3155;2015-02-22;18:28:37;1;M;16.75;6
3156;2015-02-22;18:57:53;1;L;20.75;17
3156;2015-02-22;18:57:53;1;M;16.75;6
3157;2015-02-22;19:34:23;1;S;12.75;17
3157;2015-02-22;19:34:23;1;M;16.00;2
3158;2015-02-22;19:35:02;1;S;10.50;1
3159;2015-02-22;19:38:44;1;L;20.75;27
3159;2015-02-22;19:38:44;1;S;12.00;15
3160;2015-02-22;19:51:29;1;L;20.25;24
3160;2015-02-22;19:51:29;1;M;16.75;17
3161;2015-02-22;19:53:24;1;L;18.50;3
3161;2015-02-22;19:53:24;1;S;11.00;31
3161;2015-02-22;19:53:24;1;M;16.25;29
3161;2015-02-22;19:53:24;1;S;12.25;29
3162;2015-02-22;20:40:55;1;L;18.50;3
3162;2015-02-22;20:40:55;1;L;17.50;31
3162;2015-02-22;20:40:55;1;S;12.75;16
3163;2015-02-22;20:43:58;1;S;12.00;20
3164;2015-02-22;20:47:46;1;M;16.50;14
3165;2015-02-22;21:02:45;1;L;20.75;6
3165;2015-02-22;21:02:45;1;L;20.50;9
3166;2015-02-22;21:12:20;1;L;20.75;17
3167;2015-02-22;21:13:36;1;S;12.75;30
3167;2015-02-22;21:13:36;1;M;16.25;29
3167;2015-02-22;21:13:36;1;M;16.50;13
3167;2015-02-22;21:13:36;1;L;20.75;14
3168;2015-02-22;21:36:58;1;S;12.00;20
3169;2015-02-22;21:50:42;1;M;16.75;8
3169;2015-02-22;21:50:42;1;S;12.00;20
3169;2015-02-22;21:50:42;1;S;10.50;1
3169;2015-02-22;21:50:42;1;S;12.00;28
3170;2015-02-22;22:13:50;1;L;20.50;2
3170;2015-02-22;22:13:50;1;M;16.50;14
3170;2015-02-22;22:13:50;1;S;12.75;6
3171;2015-02-23;11:18:31;1;L;20.75;21
3172;2015-02-23;11:52:30;1;L;20.75;8
3172;2015-02-23;11:52:30;1;S;12.00;2
3173;2015-02-23;11:54:41;1;S;12.75;17
3173;2015-02-23;11:54:41;1;M;16.00;23
3173;2015-02-23;11:54:41;1;M;14.50;31
3174;2015-02-23;12:09:18;1;L;20.75;19
3175;2015-02-23;12:10:43;1;S;10.50;1
3175;2015-02-23;12:10:43;1;L;20.75;4
3175;2015-02-23;12:10:43;1;L;20.75;21
3176;2015-02-23;12:21:42;1;M;16.75;17
3176;2015-02-23;12:21:42;1;S;12.00;26
3177;2015-02-23;12:23:43;1;M;16.75;19
3177;2015-02-23;12:23:43;1;L;15.25;18
3178;2015-02-23;12:30:16;1;S;12.50;13
3179;2015-02-23;12:41:52;1;M;16.75;8
3179;2015-02-23;12:41:52;1;L;21.00;25
3179;2015-02-23;12:41:52;1;M;16.75;25
3179;2015-02-23;12:41:52;1;L;20.75;16
3180;2015-02-23;12:44:52;1;L;20.75;7
3181;2015-02-23;12:51:43;1;L;20.75;17
3181;2015-02-23;12:51:43;1;M;16.00;15
3182;2015-02-23;12:57:29;1;M;16.75;25
3183;2015-02-23;13:04:34;1;L;20.75;4
3184;2015-02-23;13:15:00;1;L;20.25;11
3185;2015-02-23;13:22:07;1;M;16.50;4
3185;2015-02-23;13:22:07;1;L;20.50;23
3185;2015-02-23;13:22:07;1;S;12.00;15
3186;2015-02-23;13:22:54;1;L;20.75;17
3186;2015-02-23;13:22:54;1;L;20.50;23
3186;2015-02-23;13:22:54;1;S;11.00;31
3187;2015-02-23;13:27:18;2;L;20.75;8
3187;2015-02-23;13:27:18;1;M;16.75;17
3187;2015-02-23;13:27:18;1;M;16.00;2
3187;2015-02-23;13:27:18;1;L;18.50;3
3187;2015-02-23;13:27:18;1;M;16.00;12
3187;2015-02-23;13:27:18;1;M;12.50;18
3187;2015-02-23;13:27:18;1;S;9.75;18
3187;2015-02-23;13:27:18;1;L;20.25;29
3187;2015-02-23;13:27:18;1;S;12.75;16
3187;2015-02-23;13:27:18;1;L;20.75;13
3187;2015-02-23;13:27:18;2;M;16.50;13
3187;2015-02-23;13:27:18;1;L;20.25;28
3188;2015-02-23;13:34:56;1;L;20.75;21
3189;2015-02-23;13:59:04;2;L;20.75;17
3189;2015-02-23;13:59:04;1;L;20.75;30
3189;2015-02-23;13:59:04;1;L;16.50;1
3189;2015-02-23;13:59:04;1;L;20.50;12
3189;2015-02-23;13:59:04;1;M;12.50;18
3189;2015-02-23;13:59:04;1;L;20.75;16
3189;2015-02-23;13:59:04;1;L;20.75;6
3189;2015-02-23;13:59:04;1;XL;25.50;9
3190;2015-02-23;14:24:16;1;L;18.50;3
3190;2015-02-23;14:24:16;1;S;12.00;15
3191;2015-02-23;15:11:01;1;L;20.75;4
3191;2015-02-23;15:11:01;1;L;20.25;15
3192;2015-02-23;15:19:27;1;M;14.50;31
3193;2015-02-23;15:49:25;1;M;16.50;10
3194;2015-02-23;16:19:34;1;L;17.95;22
3195;2015-02-23;16:24:11;1;M;16.75;30
3195;2015-02-23;16:24:11;1;S;11.00;31
3195;2015-02-23;16:24:11;1;S;12.00;9
3196;2015-02-23;16:28:00;1;L;20.50;23
3196;2015-02-23;16:28:00;1;L;20.75;13
3197;2015-02-23;16:36:02;1;M;16.00;2
3198;2015-02-23;16:40:05;1;L;20.25;11
3198;2015-02-23;16:40:05;1;L;20.25;15
3199;2015-02-23;17:13:58;1;S;23.65;32
3199;2015-02-23;17:13:58;1;S;12.75;6
3200;2015-02-23;17:16:39;1;L;16.50;1
3200;2015-02-23;17:16:39;1;M;16.50;10
3201;2015-02-23;17:21:33;1;L;20.75;19
3201;2015-02-23;17:21:33;1;L;20.50;12
3201;2015-02-23;17:21:33;1;L;20.75;10
3201;2015-02-23;17:21:33;1;L;20.25;15
3202;2015-02-23;17:22:50;1;M;16.75;19
3202;2015-02-23;17:22:50;1;M;16.00;12
3202;2015-02-23;17:22:50;1;S;12.00;28
3202;2015-02-23;17:22:50;1;XL;25.50;9
3203;2015-02-23;17:23:12;1;L;20.75;6
3203;2015-02-23;17:23:12;1;S;12.00;15
3204;2015-02-23;17:29:25;1;S;12.00;23
3204;2015-02-23;17:29:25;1;L;20.75;7
3205;2015-02-23;17:31:33;1;M;16.75;17
3205;2015-02-23;17:31:33;1;L;20.50;23
3205;2015-02-23;17:31:33;1;L;20.75;6
3206;2015-02-23;17:31:54;1;S;12.00;20
3206;2015-02-23;17:31:54;1;S;9.75;18
3206;2015-02-23;17:31:54;1;L;20.75;14
3206;2015-02-23;17:31:54;1;S;12.50;10
3207;2015-02-23;17:34:41;1;L;20.50;2
3207;2015-02-23;17:34:41;1;S;10.50;1
3208;2015-02-23;17:41:51;1;S;12.00;2
3209;2015-02-23;17:42:59;1;S;12.00;20
3210;2015-02-23;18:05:29;1;S;12.00;2
3210;2015-02-23;18:05:29;1;S;12.00;12
3210;2015-02-23;18:05:29;1;L;20.25;5
3210;2015-02-23;18:05:29;1;S;12.00;28
3211;2015-02-23;18:22:26;1;S;12.25;24
3211;2015-02-23;18:22:26;1;M;16.00;2
3212;2015-02-23;18:33:38;1;M;16.75;8
3212;2015-02-23;18:33:38;1;L;20.25;5
3213;2015-02-23;18:37:54;1;S;12.75;17
3214;2015-02-23;18:39:22;1;S;12.50;7
3215;2015-02-23;18:48:26;1;L;15.25;18
3216;2015-02-23;18:51:30;1;L;17.95;22
3216;2015-02-23;18:51:30;1;L;20.75;4
3216;2015-02-23;18:51:30;1;S;12.75;25
3216;2015-02-23;18:51:30;1;L;20.25;5
3217;2015-02-23;19:56:16;1;M;16.75;17
3217;2015-02-23;19:56:16;1;M;16.75;30
3217;2015-02-23;19:56:16;1;M;14.75;22
3217;2015-02-23;19:56:16;1;S;12.50;7
3218;2015-02-23;19:57:22;1;S;12.00;2
3219;2015-02-23;20:21:54;1;M;16.25;24
3219;2015-02-23;20:21:54;1;L;20.75;7
3220;2015-02-23;20:33:37;1;L;16.50;1
3221;2015-02-23;21:09:47;1;L;20.50;2
3222;2015-02-23;21:19:27;1;M;13.25;1
3222;2015-02-23;21:19:27;1;S;12.50;27
3222;2015-02-23;21:19:27;1;S;12.50;10
3223;2015-02-23;22:05:27;1;L;20.25;24
3223;2015-02-23;22:05:27;1;L;20.25;11
3223;2015-02-23;22:05:27;1;S;12.00;15
3224;2015-02-23;22:22:21;1;S;12.00;20
3225;2015-02-24;11:44:17;1;L;20.50;2
3226;2015-02-24;11:56:22;1;M;16.00;2
3226;2015-02-24;11:56:22;1;L;20.25;5
3226;2015-02-24;11:56:22;2;S;9.75;18
3226;2015-02-24;11:56:22;1;L;20.75;27
3226;2015-02-24;11:56:22;1;L;20.75;21
3227;2015-02-24;11:57:44;1;M;16.75;30
3227;2015-02-24;11:57:44;1;S;12.50;13
3228;2015-02-24;12:08:42;1;S;10.50;1
3228;2015-02-24;12:08:42;1;L;20.50;23
3229;2015-02-24;12:11:31;1;L;18.50;3
3229;2015-02-24;12:11:31;1;S;12.25;29
3230;2015-02-24;12:13:18;1;S;12.50;21
3230;2015-02-24;12:13:18;1;L;20.75;6
3231;2015-02-24;12:15:10;1;L;17.95;22
3231;2015-02-24;12:15:10;1;M;16.50;14
3232;2015-02-24;12:24:43;1;L;18.50;3
3232;2015-02-24;12:24:43;1;L;17.95;22
3232;2015-02-24;12:24:43;1;M;16.00;11
3232;2015-02-24;12:24:43;1;S;12.50;13
3233;2015-02-24;12:29:32;1;L;20.75;6
3234;2015-02-24;12:34:37;1;M;16.75;8
3234;2015-02-24;12:34:37;1;S;12.75;8
3234;2015-02-24;12:34:37;1;S;23.65;32
3234;2015-02-24;12:34:37;1;L;20.75;17
3234;2015-02-24;12:34:37;1;S;12.75;17
3234;2015-02-24;12:34:37;1;L;18.50;3
3234;2015-02-24;12:34:37;1;M;13.25;1
3234;2015-02-24;12:34:37;1;S;9.75;18
3234;2015-02-24;12:34:37;1;L;20.75;21
3234;2015-02-24;12:34:37;1;M;16.75;16
3235;2015-02-24;12:49:47;1;L;20.75;27
3236;2015-02-24;12:50:51;1;L;20.75;8
3236;2015-02-24;12:50:51;1;S;23.65;32
3236;2015-02-24;12:50:51;1;M;16.75;16
3236;2015-02-24;12:50:51;1;M;16.50;10
3237;2015-02-24;12:51:26;1;M;16.75;17
3238;2015-02-24;12:52:55;1;L;20.75;13
3239;2015-02-24;13:11:53;1;L;20.75;27
3240;2015-02-24;13:24:10;1;S;12.00;20
3240;2015-02-24;13:24:10;1;S;12.75;25
3240;2015-02-24;13:24:10;1;S;12.50;13
3241;2015-02-24;13:26:36;1;S;12.00;20
3242;2015-02-24;13:26:39;1;M;16.25;24
3242;2015-02-24;13:26:39;1;S;12.25;29
3242;2015-02-24;13:26:39;1;L;20.75;10
3243;2015-02-24;13:29:11;1;S;12.50;27
3243;2015-02-24;13:29:11;1;S;12.50;10
3244;2015-02-24;13:40:52;1;L;20.25;24
3244;2015-02-24;13:40:52;1;M;16.50;4
3245;2015-02-24;14:08:37;1;L;20.25;15
3246;2015-02-24;14:31:36;1;M;16.25;24
3246;2015-02-24;14:31:36;1;L;18.50;3
3246;2015-02-24;14:31:36;1;S;12.50;4
3247;2015-02-24;14:43:13;1;M;16.50;4
3248;2015-02-24;15:00:06;1;S;11.00;31
3249;2015-02-24;15:18:55;1;L;20.50;2
3249;2015-02-24;15:18:55;1;M;13.25;1
3249;2015-02-24;15:18:55;1;S;12.50;27
3250;2015-02-24;16:09:29;1;L;20.75;8
3250;2015-02-24;16:09:29;1;M;13.25;1
3250;2015-02-24;16:09:29;1;M;16.50;7
3250;2015-02-24;16:09:29;1;S;12.75;6
3251;2015-02-24;16:19:28;1;L;20.75;4
3252;2015-02-24;16:28:32;1;L;20.75;27
3253;2015-02-24;16:33:11;1;M;14.50;31
3254;2015-02-24;16:39:08;1;L;16.50;1
3254;2015-02-24;16:39:08;1;L;20.25;5
3254;2015-02-24;16:39:08;1;S;12.00;23
3255;2015-02-24;16:41:21;1;L;20.75;16
3255;2015-02-24;16:41:21;1;M;16.75;16
3255;2015-02-24;16:41:21;1;S;12.00;15
3256;2015-02-24;17:31:07;1;M;16.75;19
3256;2015-02-24;17:31:07;1;L;20.50;2
3256;2015-02-24;17:31:07;1;L;15.25;18
3256;2015-02-24;17:31:07;1;S;9.75;18
3257;2015-02-24;17:38:20;1;L;20.50;23
3257;2015-02-24;17:38:20;1;L;20.75;16
3258;2015-02-24;17:40:49;1;M;14.75;22
3258;2015-02-24;17:40:49;1;S;10.50;1
3258;2015-02-24;17:40:49;1;S;12.50;14
3259;2015-02-24;17:40:57;1;L;20.25;24
3260;2015-02-24;17:41:19;1;S;12.75;16
3260;2015-02-24;17:41:19;1;M;16.00;15
3261;2015-02-24;17:50:57;1;L;20.75;8
3261;2015-02-24;17:50:57;1;L;18.50;3
3261;2015-02-24;17:50:57;1;M;12.50;18
3261;2015-02-24;17:50:57;1;M;16.50;7
3262;2015-02-24;18:05:09;1;L;20.75;17
3262;2015-02-24;18:05:09;1;M;14.50;31
3262;2015-02-24;18:05:09;1;S;12.50;14
3263;2015-02-24;18:11:03;1;L;20.75;8
3264;2015-02-24;18:19:39;1;M;16.00;2
3264;2015-02-24;18:19:39;1;M;16.00;28
3265;2015-02-24;18:39:12;2;M;16.25;24
3265;2015-02-24;18:39:12;1;S;12.00;12
3265;2015-02-24;18:39:12;1;S;9.75;18
3266;2015-02-24;18:40:58;1;S;23.65;32
3266;2015-02-24;18:40:58;1;S;12.00;11
3267;2015-02-24;18:42:17;1;S;12.00;11
3267;2015-02-24;18:42:17;1;M;12.50;18
3268;2015-02-24;19:23:15;1;S;12.50;27
3268;2015-02-24;19:23:15;1;L;20.75;13
3269;2015-02-24;19:26:01;1;S;10.50;1
3269;2015-02-24;19:26:01;1;M;16.25;29
3269;2015-02-24;19:26:01;1;L;20.75;6
3270;2015-02-24;19:31:37;1;L;20.25;5
3271;2015-02-24;19:40:28;1;L;20.75;4
3272;2015-02-24;19:43:11;1;L;17.95;22
3272;2015-02-24;19:43:11;1;M;16.00;12
3273;2015-02-24;20:20:10;1;L;18.50;3
3273;2015-02-24;20:20:10;1;L;20.50;12
3274;2015-02-24;20:23:21;1;M;12.50;18
3274;2015-02-24;20:23:21;1;L;20.75;6
3275;2015-02-24;20:40:50;1;XL;25.50;9
3276;2015-02-24;20:46:55;1;M;13.25;1
3276;2015-02-24;20:46:55;1;M;16.00;9
3277;2015-02-24;20:49:40;1;L;18.50;3
3278;2015-02-24;21:03:42;1;S;12.75;17
3278;2015-02-24;21:03:42;1;S;10.50;1
3278;2015-02-24;21:03:42;1;L;20.50;23
3278;2015-02-24;21:03:42;1;S;12.25;29
3279;2015-02-24;21:35:05;1;S;12.75;8
3279;2015-02-24;21:35:05;1;L;20.75;6
3280;2015-02-24;21:48:31;1;M;16.75;17
3280;2015-02-24;21:48:31;1;L;18.50;3
3280;2015-02-24;21:48:31;1;L;15.25;18
3280;2015-02-24;21:48:31;1;M;16.50;7
3281;2015-02-24;21:50:48;1;L;18.50;3
3281;2015-02-24;21:50:48;1;M;12.50;18
3281;2015-02-24;21:50:48;1;S;12.50;10
3282;2015-02-24;22:57:58;1;M;16.50;10
3283;2015-02-25;10:54:03;2;L;17.95;22
3283;2015-02-25;10:54:03;1;S;12.00;23
3284;2015-02-25;11:37:52;1;S;10.50;1
3285;2015-02-25;11:47:42;1;M;16.75;8
3286;2015-02-25;11:50:16;1;S;12.00;20
3286;2015-02-25;11:50:16;1;S;12.75;19
3286;2015-02-25;11:50:16;1;L;20.75;6
3286;2015-02-25;11:50:16;1;S;12.00;15
3287;2015-02-25;12:00:21;1;M;16.75;8
3287;2015-02-25;12:00:21;1;M;14.75;22
3288;2015-02-25;12:00:55;1;L;20.75;17
3288;2015-02-25;12:00:55;1;L;20.75;19
3288;2015-02-25;12:00:55;1;L;20.50;12
3289;2015-02-25;12:22:27;1;M;16.75;17
3289;2015-02-25;12:22:27;1;M;14.75;22
3289;2015-02-25;12:22:27;1;M;12.50;18
3289;2015-02-25;12:22:27;1;M;16.50;27
3289;2015-02-25;12:22:27;1;L;20.25;15
3290;2015-02-25;12:32:36;1;M;16.75;25
3290;2015-02-25;12:32:36;1;M;16.50;21
3290;2015-02-25;12:32:36;1;S;12.75;6
3291;2015-02-25;12:34:40;1;S;12.00;20
3292;2015-02-25;12:39:18;1;S;12.00;20
3292;2015-02-25;12:39:18;1;M;16.25;24
3292;2015-02-25;12:39:18;1;L;18.50;3
3292;2015-02-25;12:39:18;1;L;17.95;22
3292;2015-02-25;12:39:18;2;M;14.50;31
3292;2015-02-25;12:39:18;1;L;15.25;18
3292;2015-02-25;12:39:18;1;M;12.50;18
3292;2015-02-25;12:39:18;1;M;16.50;7
3292;2015-02-25;12:39:18;1;M;16.25;29
3292;2015-02-25;12:39:18;1;L;20.75;16
3292;2015-02-25;12:39:18;1;L;20.75;14
3292;2015-02-25;12:39:18;1;S;12.50;10
3292;2015-02-25;12:39:18;1;XL;25.50;9
3293;2015-02-25;12:41:42;1;M;16.75;30
3294;2015-02-25;12:43:23;1;M;14.50;31
3294;2015-02-25;12:43:23;1;L;20.25;15
3295;2015-02-25;12:44:09;1;L;20.50;12
3296;2015-02-25;12:45:11;1;M;16.75;8
3296;2015-02-25;12:45:11;1;S;12.00;20
3296;2015-02-25;12:45:11;1;M;16.00;2
3297;2015-02-25;12:57:10;1;M;16.50;4
3297;2015-02-25;12:57:10;1;XXL;35.95;9
3298;2015-02-25;13:01:51;1;S;12.75;19
3299;2015-02-25;13:08:59;1;L;17.95;22
3299;2015-02-25;13:08:59;1;S;12.00;28
3300;2015-02-25;13:10:46;1;L;16.50;1
3301;2015-02-25;13:18:01;1;L;20.25;28
3302;2015-02-25;13:24:42;1;S;12.75;19
3302;2015-02-25;13:24:42;1;L;20.50;2
3303;2015-02-25;13:29:23;1;L;20.75;21
3304;2015-02-25;13:36:09;1;S;12.00;20
3304;2015-02-25;13:36:09;1;M;16.75;30
3304;2015-02-25;13:36:09;1;M;16.00;2
3304;2015-02-25;13:36:09;1;S;10.50;1
3304;2015-02-25;13:36:09;1;L;20.25;5
3304;2015-02-25;13:36:09;1;S;12.75;16
3304;2015-02-25;13:36:09;1;M;16.00;28
3305;2015-02-25;14:24:47;1;S;12.75;25
3306;2015-02-25;14:25:47;1;L;20.75;13
3307;2015-02-25;14:43:41;1;S;11.00;31
3307;2015-02-25;14:43:41;1;L;20.75;21
3307;2015-02-25;14:43:41;1;S;12.50;21
3308;2015-02-25;15:07:18;1;S;12.50;4
3308;2015-02-25;15:07:18;1;M;16.25;29
3309;2015-02-25;15:11:35;1;S;12.00;2
3309;2015-02-25;15:11:35;1;L;20.75;27
3310;2015-02-25;15:39:00;1;L;20.75;8
3310;2015-02-25;15:39:00;1;M;16.75;25
3310;2015-02-25;15:39:00;1;S;12.00;28
3311;2015-02-25;15:44:27;1;L;18.50;3
3311;2015-02-25;15:44:27;1;M;16.25;29
3311;2015-02-25;15:44:27;1;L;20.75;6
3311;2015-02-25;15:44:27;1;L;20.25;15
3312;2015-02-25;15:49:29;1;L;20.50;12
3312;2015-02-25;15:49:29;1;M;16.00;23
3313;2015-02-25;15:52:00;1;M;16.00;5
3314;2015-02-25;15:54:56;1;S;12.00;20
3314;2015-02-25;15:54:56;1;L;17.95;22
3314;2015-02-25;15:54:56;1;S;11.00;31
3315;2015-02-25;16:28:11;1;M;16.25;29
3315;2015-02-25;16:28:11;1;S;12.00;28
3316;2015-02-25;16:38:42;1;M;16.00;15
3317;2015-02-25;16:51:29;1;L;18.50;3
3317;2015-02-25;16:51:29;1;M;16.50;27
3318;2015-02-25;16:58:06;1;S;12.00;11
3318;2015-02-25;16:58:06;1;L;20.75;6
3319;2015-02-25;17:05:27;1;M;16.25;24
3320;2015-02-25;17:09:14;1;S;12.00;11
3320;2015-02-25;17:09:14;1;L;20.75;10
3321;2015-02-25;17:22:08;1;L;17.95;22
3321;2015-02-25;17:22:08;1;M;16.75;16
3321;2015-02-25;17:22:08;1;M;16.50;14
3321;2015-02-25;17:22:08;1;S;12.00;28
3322;2015-02-25;17:25:13;1;S;12.00;20
3322;2015-02-25;17:25:13;1;M;14.75;22
3322;2015-02-25;17:25:13;1;L;20.25;29
3322;2015-02-25;17:25:13;1;L;20.75;13
3323;2015-02-25;17:45:10;1;M;16.00;2
3323;2015-02-25;17:45:10;1;L;17.50;31
3324;2015-02-25;17:59:30;1;S;12.50;27
3325;2015-02-25;18:00:51;1;S;12.00;11
3325;2015-02-25;18:00:51;1;L;20.50;12
3326;2015-02-25;18:15:41;1;L;18.50;3
3326;2015-02-25;18:15:41;1;S;12.50;13
3327;2015-02-25;18:19:46;1;L;17.95;22
3328;2015-02-25;18:44:25;1;M;16.75;25
3328;2015-02-25;18:44:25;1;M;16.75;16
3329;2015-02-25;18:49:43;1;M;16.00;23
3329;2015-02-25;18:49:43;1;L;20.75;16
3329;2015-02-25;18:49:43;1;M;16.00;15
3330;2015-02-25;18:58:00;1;S;12.75;30
3330;2015-02-25;18:58:00;1;M;14.75;22
3330;2015-02-25;18:58:00;1;M;12.50;18
3330;2015-02-25;18:58:00;1;L;20.75;21
